110.jpg	12	3	8.821269e-01	10	
133.jpg	12	4	8.769506e-01	33	
116.jpg	12	5	8.383129e-01	16	
101.jpg	12	6	7.998848e-01	1	
152.jpg	11	7	7.672548e-01	52	
157.jpg	12	8	7.637093e-01	57	
143.jpg	12	9	7.314399e-01	43	
119.jpg	11	10	7.217536e-01	19	
134.jpg	12	11	7.074242e-01	34	
120.jpg	11	12	7.017124e-01	20	
131.jpg	11	13	6.994986e-01	31	
106.jpg	12	14	6.969972e-01	6	
135.jpg	11	15	6.843813e-01	35	
129.jpg	12	16	6.775810e-01	29	
105.jpg	12	17	6.719701e-01	5	
111.jpg	11	18	6.649805e-01	11	
126.jpg	12	19	6.223338e-01	26	
128.jpg	12	20	6.055767e-01	28	
121.jpg	12	21	5.993716e-01	21	
114.jpg	12	22	5.646521e-01	14	
141.jpg	24	39	4.122090e-01	41	
160.jpg	24	40	4.027637e-01	60	
108.jpg	24	41	4.013448e-01	8	
112.jpg	24	42	3.615195e-01	12	
149.jpg	24	43	3.445831e-01	49	
132.jpg	22	44	3.329631e-01	32	
127.jpg	22	45	3.292167e-01	27	
142.jpg	24	46	3.116379e-01	42	
124.jpg	22	47	3.104833e-01	24	
104.jpg	24	48	2.986119e-01	4	
148.jpg	24	49	2.853538e-01	48	
140.jpg	22	50	2.635981e-01	40	
150.jpg	24	51	2.628402e-01	50	
158.jpg	22	52	2.617962e-01	58	
139.jpg	22	53	2.602448e-01	39	
145.jpg	24	54	2.085996e-01	45	
147.jpg	24	55	2.014329e-01	47	
138.jpg	24	56	1.770691e-01	38	
137.jpg	24	57	1.635183e-01	37	
144.jpg	24	58	1.240940e-01	44	

