subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_153 0 2 1 1 0 Goldfish.bmp Fritos.bmp 50 52 0 i 2 0 526.70 50.00 52.00 
BM2_153 0 2 1 2 10 Ghiradelli_milk.bmp RitzBitz2.bmp 14 11 1 u 1 0 637.17 14.00 11.00 
BM2_153 0 2 1 3 13 BabyRuth.bmp Doritosranch.bmp 22 40 1 i 3 1 474.61 22.00 40.00 
BM2_153 0 2 1 4 16 Streusel.bmp ChipsAhoy_small.bmp 43 21 0 i 3 0 559.42 43.00 21.00 
BM2_153 0 2 1 5 20 Dots_one.bmp Butterfinger.bmp 23 45 1 i 4 1 688.25 23.00 45.00 
BM2_153 0 2 1 6 24 Twinkie.bmp Ghiradelli_milk_Almonds.bmp 39 18 0 i 3 0 734.78 39.00 18.00 
BM2_153 0 2 1 7 28 SourSkittles.bmp Butterfinger.bmp 20 45 1 i 4 1 619.19 20.00 45.00 
BM2_153 0 2 1 8 32 Milkduds.bmp KitKat_small.bmp 13 8 1 i 1 1 774.83 13.00 8.00 
BM2_153 0 2 1 9 38 RitzBitz2.bmp Slimjim.bmp 11 10 0 u 1 1 575.69 11.00 10.00 
BM2_153 0 2 1 10 42 Streusel.bmp BabyRuth.bmp 43 22 0 i 3 0 628.08 43.00 22.00 
BM2_153 0 2 1 11 45 Twinkie.bmp BabyRuth.bmp 39 22 0 i 3 0 489.53 39.00 22.00 
BM2_153 0 2 1 12 48 Ghiradelli_milk.bmp KitKat_small.bmp 14 8 1 u 1 0 518.29 14.00 8.00 
BM2_153 0 2 1 13 52 Reeses.bmp SourSkittles.bmp 41 20 0 i 4 0 768.42 41.00 20.00 
BM2_153 0 2 1 14 61 Riprolls.bmp Laysclassic.bmp 42 19 0 i 4 0 608.87 42.00 19.00 
BM2_153 0 2 1 15 68 Whatchamacallit.bmp ChipsAhoy_small.bmp 44 21 0 i 3 0 751.92 44.00 21.00 
BM2_153 0 2 1 16 73 PopTartsStrawberry.bmp Streusel.bmp 17 43 1 u 3 0 635.97 17.00 43.00 
BM2_153 0 2 1 17 77 Fritos.bmp Nutterbutter.bmp 52 53 1 i 2 1 704.33 52.00 53.00 
BM2_153 0 2 1 18 80 Jollyrancherred.bmp Sourpatch.bmp 49 48 0 i 2 0 599.90 49.00 48.00 
BM2_153 0 2 1 19 84 SourSkittles.bmp Riprolls.bmp 20 42 1 u 4 0 727.82 20.00 42.00 
BM2_153 0 2 1 20 93 Lollipopred.bmp Nutterbutter.bmp 47 53 1 i 2 1 887.73 47.00 53.00 
BM2_153 0 2 1 21 98 PopTartsCinnamon.bmp Jollyrancherred.bmp 51 49 1 u 2 0 768.12 51.00 49.00 
BM2_153 0 2 1 22 101 ChipsAhoy_small.bmp Twinkie.bmp 21 39 1 u 3 0 743.09 21.00 39.00 
BM2_153 0 2 1 23 104 Slimjim.bmp KitKat_small.bmp 10 8 1 i 1 1 715.79 10.00 8.00 
BM2_153 0 2 1 24 108 PopTartsStrawberry.bmp Whatchamacallit.bmp 17 44 1 u 3 0 648.22 17.00 44.00 
BM2_153 0 2 1 25 111 Cheezits.bmp RitzBitz2.bmp 9 11 1 u 1 0 752.15 9.00 11.00 
BM2_153 0 2 1 26 114 Jollyrancherred.bmp Lollipopred.bmp 49 47 0 u 2 1 655.88 49.00 47.00 
BM2_153 0 2 1 27 123 PopTartsStrawberry.bmp Doritosranch.bmp 17 40 1 u 3 0 760.65 17.00 40.00 
BM2_153 0 2 1 28 126 Skittles.bmp Slimjim.bmp 12 10 0 i 1 0 712.59 12.00 10.00 
BM2_153 0 2 1 29 130 Riprolls.bmp FlamingCheetos.bmp 42 16 0 i 4 0 688.40 42.00 16.00 
BM2_153 0 2 1 30 135 Milano.bmp FlamingCheetos.bmp 38 16 0 i 4 0 779.74 38.00 16.00 
BM2_153 0 2 1 31 148 Sourpatch.bmp Nutterbutter.bmp 48 53 1 i 2 1 750.33 48.00 53.00 
BM2_153 0 2 1 32 151 Milano.bmp Laysclassic.bmp 38 19 0 i 4 0 595.15 38.00 19.00 
BM2_153 0 2 1 33 154 Ghiradelli_milk_Almonds.bmp Doritosranch.bmp 18 40 1 i 3 1 520.53 18.00 40.00 
BM2_153 0 2 1 34 160 Fritos.bmp Keeblerfudgestripes.bmp 52 46 1 i 2 1 711.71 52.00 46.00 
BM2_153 0 2 1 35 164 Milkduds.bmp RitzBitz2.bmp 13 11 1 i 1 1 709.79 13.00 11.00 
BM2_153 0 2 1 36 168 FlamingCheetos.bmp Butterfinger.bmp 16 45 1 i 4 1 914.09 16.00 45.00 
BM2_153 0 2 1 37 171 Milano.bmp SourSkittles.bmp 38 20 0 i 4 0 534.90 38.00 20.00 
BM2_153 0 2 1 38 177 PringlesRed.bmp Milkduds.bmp 15 13 0 i 1 0 679.67 15.00 13.00 
BM2_153 0 2 1 39 181 Ghiradelli_milk_Almonds.bmp Whatchamacallit.bmp 18 44 1 i 3 1 764.11 18.00 44.00 
BM2_153 0 2 1 40 187 Fritos.bmp Jollyrancherred.bmp 52 49 1 i 2 1 646.32 52.00 49.00 
BM2_153 0 2 1 41 192 Dots_one.bmp Milano.bmp 23 38 1 i 4 1 727.91 23.00 38.00 
BM2_153 0 2 1 42 202 Keeblerfudgestripes.bmp PopTartsCinnamon.bmp 46 51 0 i 2 0 614.80 46.00 51.00 
BM2_153 0 2 1 43 212 Goldfish.bmp Lollipopred.bmp 50 47 0 u 2 1 716.01 50.00 47.00 
BM2_153 0 2 1 44 220 Sourpatch.bmp Keeblerfudgestripes.bmp 48 46 1 i 2 1 95.87 48.00 46.00 
BM2_153 0 2 1 45 224 Skittles.bmp Milkduds.bmp 12 13 0 i 1 0 671.73 12.00 13.00 
BM2_153 0 2 1 46 227 Reeses.bmp Dots_one.bmp 41 23 0 u 4 1 516.49 41.00 23.00 
BM2_153 0 2 1 47 230 Cheezits.bmp KitKat_small.bmp 9 8 1 i 1 1 529.88 9.00 8.00 
BM2_153 0 2 1 48 233 Butterfinger.bmp Laysclassic.bmp 45 19 0 u 4 1 510.63 45.00 19.00 
BM2_153 0 2 1 49 241 Reeses.bmp FlamingCheetos.bmp 41 16 0 i 4 0 829.99 41.00 16.00 
BM2_153 0 2 1 50 244 Sourpatch.bmp Goldfish.bmp 48 50 1 i 2 1 634.82 48.00 50.00 
BM2_153 0 2 1 51 252 Nutterbutter.bmp PopTartsCinnamon.bmp 53 51 0 i 2 0 759.79 53.00 51.00 
BM2_153 0 2 1 52 259 BabyRuth.bmp Whatchamacallit.bmp 22 44 1 u 3 0 763.24 22.00 44.00 
BM2_153 0 2 1 53 262 Keeblerfudgestripes.bmp Lollipopred.bmp 46 47 0 u 2 1 608.74 46.00 47.00 
BM2_153 0 2 1 54 269 Skittles.bmp Ghiradelli_milk.bmp 12 14 0 i 1 0 568.42 12.00 14.00 
BM2_153 0 2 1 55 273 PringlesRed.bmp Cheezits.bmp 15 9 0 i 1 0 676.87 15.00 9.00 
BM2_153 0 2 1 56 282 Reeses.bmp Laysclassic.bmp 41 19 0 i 4 0 599.77 41.00 19.00 
BM2_153 0 2 1 57 286 Ghiradelli_milk_Almonds.bmp Streusel.bmp 18 43 1 u 3 0 663.45 18.00 43.00 
BM2_153 0 2 1 58 300 PopTartsStrawberry.bmp Twinkie.bmp 17 39 1 u 3 0 895.98 17.00 39.00 
BM2_153 0 2 1 59 303 ChipsAhoy_small.bmp Doritosranch.bmp 21 40 1 i 3 1 717.84 21.00 40.00 
BM2_153 0 2 1 60 306 Goldfish.bmp PopTartsCinnamon.bmp 50 51 0 i 2 0 882.55 50.00 51.00 
BM2_153 0 2 1 61 309 PringlesRed.bmp Ghiradelli_milk.bmp 15 14 0 i 1 0 472.04 15.00 14.00 
BM2_153 0 2 1 62 312 Skittles.bmp Cheezits.bmp 12 9 0 u 1 1 752.25 12.00 9.00 
BM2_153 0 2 1 63 315 PringlesRed.bmp Slimjim.bmp 15 10 0 i 1 0 447.69 15.00 10.00 
BM2_153 0 2 1 64 318 Dots_one.bmp Riprolls.bmp 23 42 1 u 4 0 470.28 23.00 42.00 
BM2_153 0 2 2 65 3.253738e+02 Goldfish.bmp Fritos.bmp 50 52 0 u 2 1 1175.63 50.00 52.00 
BM2_153 0 2 2 66 3.293738e+02 RitzBitz2.bmp Ghiradelli_milk.bmp 11 14 0 i 1 0 484.06 11.00 14.00 
BM2_153 0 2 2 67 3.343738e+02 Fritos.bmp Nutterbutter.bmp 52 53 1 i 2 1 610.82 52.00 53.00 
BM2_153 0 2 2 68 3.403738e+02 BabyRuth.bmp Doritosranch.bmp 22 40 1 u 3 0 656.18 22.00 40.00 
BM2_153 0 2 2 69 3.433738e+02 Butterfinger.bmp Dots_one.bmp 45 23 0 u 4 1 549.63 45.00 23.00 
BM2_153 0 2 2 70 3.463738e+02 Sourpatch.bmp Jollyrancherred.bmp 48 49 1 u 2 0 586.39 48.00 49.00 
BM2_153 0 2 2 71 3.503738e+02 Lollipopred.bmp Nutterbutter.bmp 47 53 1 i 2 1 522.05 47.00 53.00 
BM2_153 0 2 2 72 3.533738e+02 PopTartsCinnamon.bmp Jollyrancherred.bmp 51 49 1 u 2 0 466.54 51.00 49.00 
BM2_153 0 2 2 73 3.633738e+02 SourSkittles.bmp Butterfinger.bmp 20 45 1 i 4 1 632.71 20.00 45.00 
BM2_153 0 2 2 74 3.713738e+02 SourSkittles.bmp Reeses.bmp 20 41 1 i 4 1 616.03 20.00 41.00 
BM2_153 0 2 2 75 3.813738e+02 Streusel.bmp ChipsAhoy_small.bmp 43 21 0 i 3 0 570.71 43.00 21.00 
BM2_153 0 2 2 76 3.843738e+02 Twinkie.bmp Ghiradelli_milk_Almonds.bmp 39 18 0 u 3 1 586.07 39.00 18.00 
BM2_153 0 2 2 77 3.883738e+02 Milkduds.bmp KitKat_small.bmp 13 8 1 i 1 1 726.40 13.00 8.00 
BM2_153 0 2 2 78 3.933738e+02 RitzBitz2.bmp Slimjim.bmp 11 10 0 i 1 0 833.68 11.00 10.00 
BM2_153 0 2 2 79 3.973738e+02 Laysclassic.bmp Riprolls.bmp 19 42 1 u 4 0 706.83 19.00 42.00 
BM2_153 0 2 2 80 4.023738e+02 KitKat_small.bmp Ghiradelli_milk.bmp 8 14 0 u 1 1 591.91 8.00 14.00 
BM2_153 0 2 2 81 4.053738e+02 Jollyrancherred.bmp Lollipopred.bmp 49 47 0 u 2 1 740.73 49.00 47.00 
BM2_153 0 2 2 82 4.093738e+02 SourSkittles.bmp Riprolls.bmp 20 42 1 u 4 0 737.03 20.00 42.00 
BM2_153 0 2 2 83 4.123738e+02 Slimjim.bmp KitKat_small.bmp 10 8 1 i 1 1 578.67 10.00 8.00 
BM2_153 0 2 2 84 4.153738e+02 BabyRuth.bmp Streusel.bmp 22 43 1 u 3 0 641.90 22.00 43.00 
BM2_153 0 2 2 85 4.243738e+02 Twinkie.bmp BabyRuth.bmp 39 22 0 i 3 0 465.56 39.00 22.00 
BM2_153 0 2 2 86 4.273738e+02 Cheezits.bmp RitzBitz2.bmp 9 11 1 i 1 1 802.11 9.00 11.00 
BM2_153 0 2 2 87 4.313738e+02 Sourpatch.bmp Nutterbutter.bmp 48 53 1 i 2 1 593.96 48.00 53.00 
BM2_153 0 2 2 88 4.363738e+02 Whatchamacallit.bmp ChipsAhoy_small.bmp 44 21 0 i 3 0 461.24 44.00 21.00 
BM2_153 0 2 2 89 4.493738e+02 Keeblerfudgestripes.bmp Fritos.bmp 46 52 0 u 2 1 791.27 46.00 52.00 
BM2_153 0 2 2 90 4.523738e+02 PopTartsStrawberry.bmp Streusel.bmp 17 43 1 u 3 0 660.71 17.00 43.00 
BM2_153 0 2 2 91 4.553738e+02 Skittles.bmp Slimjim.bmp 12 10 0 u 1 1 497.36 12.00 10.00 
BM2_153 0 2 2 92 4.613738e+02 Riprolls.bmp FlamingCheetos.bmp 42 16 0 i 4 0 554.22 42.00 16.00 
BM2_153 0 2 2 93 4.653738e+02 Milkduds.bmp RitzBitz2.bmp 13 11 1 u 1 0 702.61 13.00 11.00 
BM2_153 0 2 2 94 4.693738e+02 PringlesRed.bmp Milkduds.bmp 15 13 0 i 1 0 578.99 15.00 13.00 
BM2_153 0 2 2 95 4.723738e+02 ChipsAhoy_small.bmp Twinkie.bmp 21 39 1 u 3 0 583.80 21.00 39.00 
BM2_153 0 2 2 96 4.783738e+02 Milkduds.bmp Skittles.bmp 13 12 1 u 1 0 625.32 13.00 12.00 
BM2_153 0 2 2 97 4.823738e+02 Jollyrancherred.bmp Fritos.bmp 49 52 0 i 2 0 652.99 49.00 52.00 
BM2_153 0 2 2 98 4.883738e+02 Milano.bmp FlamingCheetos.bmp 38 16 0 u 4 1 826.32 38.00 16.00 
BM2_153 0 2 2 99 4.933738e+02 Laysclassic.bmp Milano.bmp 19 38 1 u 4 0 633.80 19.00 38.00 
BM2_153 0 2 2 100 5.033738e+02 Whatchamacallit.bmp PopTartsStrawberry.bmp 44 17 0 u 3 1 674.76 44.00 17.00 
BM2_153 0 2 2 101 5.133738e+02 Keeblerfudgestripes.bmp PopTartsCinnamon.bmp 46 51 0 i 2 0 900.89 46.00 51.00 
BM2_153 0 2 2 102 5.213738e+02 Butterfinger.bmp FlamingCheetos.bmp 45 16 0 u 4 1 602.18 45.00 16.00 
BM2_153 0 2 2 103 5.253738e+02 KitKat_small.bmp Cheezits.bmp 8 9 0 u 1 1 416.55 8.00 9.00 
BM2_153 0 2 2 104 5.283738e+02 SourSkittles.bmp Milano.bmp 20 38 1 i 4 1 645.31 20.00 38.00 
BM2_153 0 2 2 105 5.313738e+02 Doritosranch.bmp PopTartsStrawberry.bmp 40 17 0 u 3 1 834.76 40.00 17.00 
BM2_153 0 2 2 106 5.343738e+02 Skittles.bmp Ghiradelli_milk.bmp 12 14 0 i 1 0 631.52 12.00 14.00 
BM2_153 0 2 2 107 5.423738e+02 Goldfish.bmp Lollipopred.bmp 50 47 0 u 2 1 582.94 50.00 47.00 
BM2_153 0 2 2 108 5.453738e+02 Doritosranch.bmp Ghiradelli_milk_Almonds.bmp 40 18 0 u 3 1 516.33 40.00 18.00 
BM2_153 0 2 2 109 5.533738e+02 Sourpatch.bmp Keeblerfudgestripes.bmp 48 46 1 u 2 0 818.79 48.00 46.00 
BM2_153 0 2 2 110 5.603738e+02 Milano.bmp Dots_one.bmp 38 23 0 u 4 1 796.82 38.00 23.00 
BM2_153 0 2 2 111 5.633738e+02 Dots_one.bmp Reeses.bmp 23 41 1 i 4 1 713.57 23.00 41.00 
BM2_153 0 2 2 112 5.703738e+02 Sourpatch.bmp Goldfish.bmp 48 50 1 i 2 1 794.07 48.00 50.00 
BM2_153 0 2 2 113 5.743738e+02 Whatchamacallit.bmp Ghiradelli_milk_Almonds.bmp 44 18 0 i 3 0 557.70 44.00 18.00 
BM2_153 0 2 2 114 5.833738e+02 Whatchamacallit.bmp BabyRuth.bmp 44 22 0 i 3 0 730.40 44.00 22.00 
BM2_153 0 2 2 115 5.873738e+02 Nutterbutter.bmp PopTartsCinnamon.bmp 53 51 0 u 2 1 856.34 53.00 51.00 
BM2_153 0 2 2 116 6.013738e+02 Cheezits.bmp PringlesRed.bmp 9 15 1 i 1 1 913.97 9.00 15.00 
BM2_153 0 2 2 117 6.043738e+02 Ghiradelli_milk.bmp PringlesRed.bmp 14 15 1 u 1 0 774.73 14.00 15.00 
BM2_153 0 2 2 118 6.073738e+02 Skittles.bmp Cheezits.bmp 12 9 0 i 1 0 828.10 12.00 9.00 
BM2_153 0 2 2 119 6.103738e+02 Laysclassic.bmp Butterfinger.bmp 19 45 1 u 4 0 784.94 19.00 45.00 
BM2_153 0 2 2 120 6.133738e+02 Lollipopred.bmp Keeblerfudgestripes.bmp 47 46 1 i 2 1 618.14 47.00 46.00 
BM2_153 0 2 2 121 6.163738e+02 FlamingCheetos.bmp Reeses.bmp 16 41 1 u 4 0 730.46 16.00 41.00 
BM2_153 0 2 2 122 6.193738e+02 PopTartsCinnamon.bmp Goldfish.bmp 51 50 1 i 2 1 879.22 51.00 50.00 
BM2_153 0 2 2 123 6.253738e+02 Streusel.bmp Ghiradelli_milk_Almonds.bmp 43 18 0 i 3 0 505.42 43.00 18.00 
BM2_153 0 2 2 124 6.103738e+02 Twinkie.bmp PopTartsStrawberry.bmp 39 17 0 x 3 999 999000.00 39.00 17.00 
BM2_153 0 2 2 125 6.133738e+02 Laysclassic.bmp Reeses.bmp 19 41 1 x 4 999 999000.00 19.00 41.00 
BM2_153 0 2 2 126 6.163738e+02 Slimjim.bmp PringlesRed.bmp 10 15 1 x 1 999 999000.00 10.00 15.00 
BM2_153 0 2 2 127 6.193738e+02 Dots_one.bmp Riprolls.bmp 23 42 1 x 4 999 999000.00 23.00 42.00 
BM2_153 0 2 2 128 6.253738e+02 Doritosranch.bmp ChipsAhoy_small.bmp 40 21 0 x 3 999 999000.00 40.00 21.00 
