2456.jpg	0	1	9.398591e-01	12	
1274.jpg	0	2	8.791517e-01	7	
7359.jpg	12	3	8.517238e-01	31	
1002.jpg	12	4	8.425998e-01	3	
7078.jpg	12	5	8.318223e-01	30	
9340.jpg	12	6	8.049806e-01	45	
9390.jpg	11	7	8.037302e-01	49	
9395.jpg	12	8	7.996365e-01	50	
2455.jpg	12	9	7.842256e-01	11	
2039.jpg	11	10	7.100132e-01	9	
1001.jpg	12	11	6.951504e-01	2	
1304.jpg	11	12	6.908443e-01	8	
2205.jpg	11	13	6.879503e-01	10	
1271.jpg	12	14	6.854805e-01	6	
9373.jpg	11	15	6.813508e-01	48	
9300.jpg	12	16	6.700826e-01	40	
2799.jpg	12	17	6.637833e-01	16	
2457.jpg	11	18	6.565637e-01	13	
9321.jpg	12	19	6.086904e-01	42	
9290.jpg	12	20	6.085490e-01	38	
9325.jpg	12	21	6.036726e-01	44	
1019.jpg	12	22	6.005301e-01	4	
9322.jpg	0	23	5.815797e-01	43	
9930.jpg	0	24	5.743851e-01	60	
9342.jpg	0	25	5.558510e-01	47	
9341.jpg	0	26	5.493308e-01	46	
9427.jpg	0	27	5.414038e-01	52	
9291.jpg	0	28	5.224298e-01	39	
1000.jpg	0	29	5.171387e-01	1	
6562.jpg	0	30	5.051481e-01	24	
9600.jpg	0	31	5.036492e-01	56	
6370.jpg	0	32	4.974418e-01	22	
6210.jpg	0	33	4.878930e-01	19	
1111.jpg	0	34	4.617187e-01	5	
3160.jpg	0	35	4.400716e-01	18	
9301.jpg	0	36	4.384007e-01	41	
9903.jpg	0	37	4.343821e-01	58	
3103.jpg	0	38	4.295499e-01	17	
9050.jpg	24	39	4.236099e-01	36	
9490.jpg	24	40	3.883216e-01	53	
6571.jpg	24	41	3.860217e-01	26	
9909.jpg	24	42	3.724976e-01	59	
9561.jpg	24	43	3.500968e-01	55	
8480.jpg	22	44	3.199344e-01	32	
2683.jpg	22	45	3.075266e-01	14	
9120.jpg	24	46	2.995725e-01	37	
9622.jpg	22	47	2.944159e-01	57	
9425.jpg	24	48	2.904785e-01	51	
9008.jpg	24	49	2.813375e-01	34	
9495.jpg	22	50	2.737106e-01	54	
8485.jpg	24	51	2.548425e-01	33	
6570.JPG	22	52	2.486464e-01	25	
6242.jpg	22	53	2.463876e-01	20	
2691.jpg	24	54	2.232855e-01	15	
9042.jpg	24	55	1.898460e-01	35	
6560.JPG	24	56	1.861090e-01	23	
6838.jpg	24	57	1.646320e-01	29	
6836.jpg	24	58	1.426692e-01	28	
6821.jpg	0	59	1.169293e-01	27	
6312.jpg	0	60	9.836427e-02	21	

